ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer
5491,1951,Master,Together,47352.0,0,1,11-04-2013
8402,1953,Master,Married,67087.0,0,1,17-12-2013
8783,1950,Graduation,Married,57045.0,0,1,08-09-2012
10010,1953,PhD,Divorced,36957.0,1,1,06-09-2012
618,1977,PhD,Married,69389.0,0,1,28-09-2012
9121,1972,Graduation,Married,80134.0,1,0,20-05-2013
361,1969,Master,Married,43142.0,1,1,18-02-2014
4310,1944,Graduation,Married,80589.0,0,0,22-01-2014
2678,1990,Graduation,Single,34412.0,1,0,13-02-2013
6376,1979,Graduation,Single,57537.0,1,0,10-06-2013
524,1966,Basic,Together,22634.0,0,0,16-01-2013
10341,1948,Graduation,Together,51315.0,0,0,23-02-2014
5654,1972,Graduation,Married,36026.0,2,1,16-03-2014
4098,1973,Graduation,Married,24639.0,1,1,28-01-2014
5824,1972,PhD,Together,34578.0,2,1,11-04-2014
7000,1972,2n Cycle,Single,65704.0,0,0,13-10-2013
2561,1966,Graduation,Single,63810.0,0,1,11-11-2012
5229,1969,PhD,Together,54132.0,0,1,16-02-2014
4086,1959,Graduation,Married,18690.0,0,0,28-12-2012
2428,1970,Graduation,Married,28164.0,1,0,04-05-2013
8254,1974,PhD,Married,34596.0,1,0,13-04-2013
2836,1972,PhD,Married,43269.0,1,0,16-09-2013
8418,1958,2n Cycle,Single,38741.0,1,1,30-03-2014
1362,1972,Graduation,Single,31907.0,0,0,04-03-2013
7152,1983,Master,Married,27100.0,1,0,05-04-2013
10033,1973,2n Cycle,Divorced,31163.0,1,0,13-02-2014
9349,1985,Graduation,Married,92533.0,0,0,19-12-2013
274,1973,Graduation,Single,34853.0,1,1,23-12-2013
3388,1967,Graduation,Divorced,70844.0,1,1,30-10-2013
922,1979,2n Cycle,Married,31086.0,1,1,04-05-2013
8588,1961,Graduation,Married,60544.0,1,1,25-08-2012
2518,1986,2n Cycle,Together,20491.0,0,0,25-01-2013
574,1964,Graduation,Married,42523.0,0,0,23-04-2014
3220,1983,Graduation,Married,39922.0,1,0,14-02-2013
5967,1952,Graduation,Together,33402.0,1,1,18-07-2013
1183,1949,Master,Married,36408.0,1,1,21-09-2013
6856,1979,Graduation,Together,21645.0,1,0,03-09-2012
4530,1948,Master,Widow,78427.0,0,0,24-10-2012
1553,1946,Graduation,Together,82657.0,0,0,27-09-2013
4682,1958,Graduation,Married,51876.0,0,0,15-10-2013
8204,1971,2n Cycle,Married,78041.0,0,0,16-12-2012
5221,1957,Graduation,Married,52852.0,0,1,01-12-2012
1232,1982,PhD,Together,70038.0,0,0,25-10-2013
1927,1973,2n Cycle,Together,69401.0,0,1,23-03-2014
5788,1972,Graduation,Together,46053.0,1,0,17-02-2013
6652,1965,Graduation,Married,77343.0,0,0,09-06-2014
6246,1953,Graduation,Single,73892.0,0,0,13-11-2013
5975,1967,PhD,Single,40304.0,1,0,30-09-2013
6875,1965,PhD,Together,32727.0,0,0,28-08-2012
4399,1969,Graduation,Together,68695.0,0,0,25-06-2014
4042,1971,Graduation,Divorced,43300.0,0,1,13-10-2012
2157,1972,Graduation,Together,26290.0,1,1,12-01-2013
10133,1970,Graduation,Single,93790.0,0,0,12-02-2014
2525,1974,PhD,Married,38410.0,0,0,14-09-2012
8233,1950,Master,Widow,64866.0,0,1,26-01-2014
9483,1959,Graduation,Together,57957.0,0,1,19-08-2013
2945,1955,PhD,Together,46015.0,1,1,13-04-2014
10403,1978,Graduation,Together,16531.0,1,0,18-06-2014
5074,1986,Master,Married,28072.0,1,0,08-07-2013
10524,1963,Master,Divorced,49476.0,0,1,20-06-2013
4690,1953,Graduation,Married,50725.0,0,1,13-02-2013
7521,1952,Graduation,Together,83844.0,0,0,12-05-2013
7196,1950,PhD,Married,41145.0,1,1,08-02-2014
4406,1970,Graduation,Together,67419.0,0,1,16-01-2013
9672,1970,2n Cycle,Married,23162.0,1,1,21-12-2013
4864,1977,Graduation,Married,34380.0,1,0,02-05-2013
4706,1966,Graduation,Single,34704.0,0,1,27-04-2013
4070,1969,PhD,Married,94871.0,0,2,01-09-2012
25,1958,Graduation,Married,65148.0,0,1,16-11-2012
3697,1954,Graduation,Together,39898.0,0,1,12-02-2013
217,1956,Master,Single,64857.0,0,0,23-11-2012
4220,1970,PhD,Married,59892.0,0,1,02-11-2013
5286,1987,Master,Single,41020.0,0,0,28-10-2013
9559,1961,PhD,Married,57072.0,0,1,24-01-2014
2849,1979,Graduation,Single,60474.0,0,1,01-04-2013
7787,1960,Graduation,Together,62807.0,0,1,31-08-2012
3102,1981,2n Cycle,Together,19414.0,1,0,16-10-2013
5868,1980,Graduation,Married,19107.0,1,0,22-08-2013
8370,1976,2n Cycle,Together,75484.0,0,1,02-08-2012
9988,1976,Master,Single,70379.0,0,1,03-03-2013
2939,1970,Master,Together,79419.0,0,0,22-06-2014
5529,1946,PhD,Together,64014.0,2,1,10-06-2014
9743,1955,Graduation,Married,76998.0,0,1,11-01-2013
5763,1972,Master,Together,49854.0,1,0,10-11-2013
3478,1971,PhD,Married,60585.0,1,1,24-06-2013
7494,1950,PhD,Divorced,42873.0,1,1,21-01-2013
1763,1988,Graduation,Together,87679.0,0,0,27-07-2013
7250,1978,Graduation,Together,57867.0,1,0,01-10-2013
2005,1990,Graduation,Married,35765.0,1,0,11-12-2013
10770,1959,Graduation,Married,65492.0,0,0,26-01-2014
6885,1977,Graduation,Divorced,32952.0,1,0,01-12-2013
2072,1969,PhD,Together,53374.0,0,1,16-08-2012
9463,1959,Graduation,Together,71706.0,0,1,13-11-2012
6318,1988,Graduation,Married,68487.0,0,0,13-01-2013
4093,1975,Master,Together,53253.0,1,1,11-02-2013
5751,1973,2n Cycle,Divorced,31163.0,1,0,13-02-2014
3340,1977,Graduation,Married,42014.0,1,0,17-08-2012
3594,1973,Master,Married,54108.0,1,1,05-11-2012
3584,1955,PhD,Single,49667.0,0,0,20-08-2012
3643,1974,Master,Married,63206.0,0,0,20-03-2014
851,1972,Master,Married,57136.0,1,1,09-07-2013
7706,1975,2n Cycle,Together,46772.0,0,1,07-11-2012
3967,1971,PhD,Married,78931.0,0,0,25-10-2013
10128,1958,Graduation,Together,53977.0,0,1,08-06-2013
486,1988,Graduation,Married,84219.0,0,0,02-02-2014
9,1975,Master,Single,46098.0,1,1,18-08-2012
9451,1965,Graduation,Married,73538.0,0,1,25-11-2012
9264,1986,Graduation,Married,79529.0,0,0,27-04-2014
3865,1977,2n Cycle,Together,20981.0,0,0,30-04-2013
2853,1980,Graduation,Single,51766.0,1,0,11-03-2014
1490,1962,Graduation,Married,55759.0,0,1,28-11-2012
6310,1978,Graduation,Married,33039.0,1,0,09-09-2013
10380,1972,Master,Married,37787.0,1,0,20-09-2013
3887,1970,Graduation,Single,27242.0,1,0,11-11-2012
4278,1983,PhD,Single,87188.0,0,0,03-06-2013
8643,1971,Graduation,Together,69930.0,0,0,26-05-2013
1998,1976,Graduation,Single,37697.0,1,0,07-02-2014
10795,1973,PhD,Married,37401.0,1,0,06-05-2014
11110,1973,Graduation,Single,3502.0,1,0,13-04-2013
2408,1976,Graduation,Married,58597.0,1,1,20-11-2012
202,1948,PhD,Widow,82032.0,0,0,05-04-2014
7998,1958,Graduation,Together,28087.0,1,1,11-12-2012
830,1987,PhD,Single,74004.0,0,0,24-02-2014
3536,1960,Graduation,Together,19740.0,0,1,24-03-2013
6050,1975,2n Cycle,Married,57036.0,0,1,11-12-2012
125,1958,2n Cycle,Together,53083.0,1,1,15-05-2013
3463,1975,PhD,Married,69283.0,0,1,14-06-2014
2804,1975,Master,Single,46098.0,1,1,18-08-2012
3745,1988,2n Cycle,Married,23331.0,1,0,04-09-2012
9771,1988,2n Cycle,Single,23331.0,1,0,05-10-2012
451,1989,Graduation,Single,9255.0,1,0,20-12-2013
10530,1959,PhD,Widow,67786.0,0,0,07-12-2013
1079,1971,PhD,Married,71969.0,0,1,16-10-2012
8920,1967,Master,Single,59235.0,1,0,12-01-2013
6678,1989,Graduation,Together,31928.0,1,0,28-03-2014
3852,1961,Master,Together,74881.0,1,1,08-03-2013
528,1978,Graduation,Married,65819.0,0,0,29-11-2012
73,1953,PhD,Single,51411.0,1,2,26-05-2013
5589,1964,Graduation,Divorced,51983.0,0,1,31-08-2012
10212,1986,Master,Together,42386.0,1,0,13-01-2013
6365,1987,2n Cycle,Married,30390.0,0,0,02-09-2013
5636,1963,Graduation,Single,30983.0,0,0,09-11-2012
591,1957,Graduation,Widow,66033.0,0,1,20-01-2013
2217,1975,2n Cycle,Married,37284.0,1,1,29-03-2013
2544,1951,Master,Divorced,57530.0,0,1,12-10-2013
7725,1965,2n Cycle,Married,76800.0,0,0,08-03-2014
8091,1956,Graduation,Married,63943.0,0,1,02-09-2012
7321,1962,Graduation,Together,76081.0,0,0,23-05-2014
5462,1974,Graduation,Married,67445.0,0,1,12-08-2012
7791,1967,Master,Married,37054.0,1,1,15-09-2013
955,1962,Master,Together,47175.0,1,1,28-10-2012
4037,1976,Graduation,Divorced,31859.0,1,0,14-06-2013
6642,1961,Graduation,Divorced,27215.0,2,1,23-01-2013
2793,1976,PhD,Divorced,70179.0,0,1,21-07-2013
5424,1983,Graduation,Married,39922.0,1,0,14-02-2013
879,1976,Master,Married,49681.0,0,2,04-11-2013
9530,1988,Graduation,Married,24645.0,1,0,01-11-2012
4828,1954,Graduation,Divorced,79865.0,0,1,18-06-2014
10699,1985,Graduation,Married,44322.0,1,0,16-06-2014
1497,1952,Graduation,Single,47958.0,0,1,19-01-2013
7476,1964,Master,Single,63972.0,0,1,02-12-2012
4390,1954,Graduation,Together,75315.0,0,1,15-04-2014
10478,1950,PhD,Married,55517.0,1,1,27-09-2012
1081,1957,PhD,Married,75283.0,1,2,27-03-2013
4261,1946,PhD,Single,82800.0,0,0,24-11-2012
9916,1954,Graduation,Married,38998.0,1,1,03-11-2012
5350,1991,Master,Single,90638.0,0,0,13-02-2014
8135,1986,Master,Married,27161.0,1,0,28-10-2013
8685,1977,Graduation,Married,42014.0,1,0,17-08-2012
4967,1960,PhD,Together,38201.0,0,1,29-03-2013
2130,1982,Graduation,Together,45203.0,2,0,23-03-2014
9298,1947,PhD,Together,81574.0,0,0,28-04-2014
8175,1992,Graduation,Married,34935.0,0,0,21-06-2013
6257,1976,Master,Single,60482.0,0,1,23-01-2013
3790,1956,Graduation,Together,34633.0,2,1,23-01-2014
9952,1947,Master,Together,78093.0,0,0,11-12-2013
3503,1950,Graduation,Divorced,82460.0,0,0,02-12-2013
5223,1966,Master,Together,45903.0,0,1,23-04-2014
4608,1987,Graduation,Divorced,81361.0,0,0,25-02-2014
1626,1973,PhD,Divorced,35860.0,1,1,19-05-2014
4764,1952,Master,Together,40442.0,1,1,19-08-2012
2471,1965,Graduation,Married,61482.0,0,0,27-06-2014
5892,1980,Graduation,Married,34968.0,1,0,10-04-2013
2612,1987,Graduation,Married,75794.0,0,0,24-12-2013
4971,1962,PhD,Together,31497.0,0,1,06-12-2012
5185,1955,Graduation,Married,74268.0,0,0,14-02-2013
10069,1988,Basic,Together,13724.0,1,0,31-08-2012
2262,1965,Master,Together,45143.0,0,1,26-08-2013
1131,1967,PhD,Single,52569.0,0,1,05-04-2014
1041,1973,PhD,Single,48432.0,0,1,18-10-2012
24,1960,Master,Together,17144.0,1,1,15-02-2014
3409,1984,Graduation,Single,36108.0,1,0,15-10-2013
7022,1971,Graduation,Married,76445.0,1,0,28-09-2012
7943,1975,PhD,Married,36663.0,1,0,25-04-2014
5272,1965,Master,Married,53843.0,0,1,27-06-2013
5453,1956,Master,Married,90226.0,0,0,26-09-2012
2565,1955,Master,Divorced,70638.0,0,0,01-06-2013
800,1960,Graduation,Together,44512.0,1,1,30-08-2013
11092,1961,Graduation,Married,27116.0,1,1,02-03-2014
5062,1963,PhD,Married,54072.0,1,1,27-07-2013
8969,1977,Graduation,Married,71855.0,0,1,16-01-2013
4656,1990,2n Cycle,Single,51250.0,1,0,30-03-2013
4480,1973,Master,Married,60432.0,0,1,09-03-2014
9971,1964,PhD,Married,65526.0,0,1,11-04-2014
6729,1988,Graduation,Single,68655.0,0,0,10-08-2012
1773,1978,2n Cycle,Married,12393.0,0,0,04-12-2012
9242,1990,Graduation,Single,64509.0,0,0,17-08-2013
1764,1975,Graduation,Single,33955.0,1,0,09-08-2013
6215,1977,Graduation,Married,31353.0,1,1,29-12-2013
10099,1984,Graduation,Married,55434.0,1,0,05-10-2013
5423,1983,Graduation,Together,28359.0,1,0,27-10-2013
940,1987,Graduation,Single,57100.0,1,0,18-05-2014
3011,1965,Graduation,Married,69139.0,0,1,27-01-2014
3298,1956,Master,Married,52973.0,0,1,08-11-2012
8286,1965,PhD,Together,51717.0,0,1,20-08-2013
9668,1971,Graduation,Married,18793.0,1,0,12-01-2013
5120,1982,2n Cycle,Together,66664.0,0,0,25-09-2012
6097,1959,Graduation,Single,50664.0,1,1,16-01-2013
7019,1963,Graduation,Together,54414.0,1,1,23-01-2013
7408,1952,PhD,Married,54549.0,0,1,03-03-2014
8041,1971,PhD,Widow,47111.0,0,1,08-09-2012
252,1963,PhD,Divorced,41003.0,0,0,17-03-2013
9986,1982,Graduation,Together,19444.0,1,0,22-02-2014
3276,1976,2n Cycle,Together,36301.0,1,0,25-10-2013
3859,1947,PhD,Together,73059.0,0,1,31-08-2013
3570,1969,PhD,Together,42731.0,1,0,21-10-2013
3783,1959,PhD,Married,52854.0,1,1,24-03-2014
10207,1978,Graduation,Together,22775.0,1,0,19-06-2013
10906,1948,PhD,Together,46681.0,0,2,08-10-2013
3427,1955,PhD,Married,59821.0,0,1,12-04-2013
5209,1954,Graduation,Divorced,50002.0,0,1,17-06-2013
10711,1945,Graduation,Married,69755.0,0,0,02-10-2013
10785,1969,Graduation,Married,44078.0,1,1,19-06-2014
2814,1976,Master,Together,30560.0,1,0,27-06-2013
6866,1969,Master,Together,35924.0,1,1,23-03-2014
1665,1964,PhD,Divorced,64140.0,0,2,23-09-2013
6575,1981,Graduation,Together,56386.0,1,1,27-10-2012
3829,1979,Basic,Together,24594.0,1,0,10-12-2013
3091,1981,2n Cycle,Together,75774.0,1,0,02-05-2014
10141,1960,Master,Divorced,39228.0,0,0,10-05-2013
5177,1974,Master,Married,58494.0,0,1,12-12-2013
7005,1981,Graduation,Single,58684.0,0,0,16-06-2014
6409,1967,Graduation,Divorced,57136.0,0,0,18-05-2013
7485,1950,PhD,Widow,56551.0,1,1,07-05-2014
8079,1982,Graduation,Married,22448.0,1,0,26-02-2014
8395,1961,Graduation,Single,82014.0,0,0,20-08-2012
10352,1963,Graduation,Widow,34213.0,1,1,07-09-2012
4931,1977,Graduation,Together,157146.0,0,0,29-04-2013
13,1947,PhD,Widow,25358.0,0,1,22-07-2013
1834,1978,Master,Single,35544.0,1,0,08-03-2014
2285,1954,Master,Together,36634.0,0,1,28-05-2013
2295,1954,PhD,Married,62670.0,0,1,02-02-2014
1378,1972,2n Cycle,Together,50334.0,0,1,24-07-2013
2781,1981,Graduation,Single,72066.0,0,0,23-06-2014
1165,1958,PhD,Single,50729.0,1,1,02-05-2013
1404,1968,Graduation,Together,34916.0,2,0,15-05-2013
6457,1976,Graduation,Divorced,64892.0,0,1,29-05-2014
2639,1966,Graduation,Single,43602.0,1,1,10-01-2014
8299,1989,PhD,Single,33996.0,0,0,11-09-2013
6437,1985,2n Cycle,Single,41473.0,1,0,19-06-2013
6912,1967,PhD,Married,63246.0,0,2,20-08-2013
7327,1959,PhD,Married,36732.0,1,1,29-12-2013
5299,1970,PhD,Married,69084.0,1,0,19-11-2013
4127,1967,PhD,Married,77766.0,0,1,22-02-2013
8143,1985,PhD,Single,37929.0,0,0,30-07-2013
1964,1951,Graduation,Together,86610.0,0,0,05-09-2013
3690,1986,Master,Married,80141.0,0,0,11-01-2013
3433,1955,2n Cycle,Married,72635.0,0,0,03-06-2013
3389,1970,Graduation,Married,69016.0,0,1,22-11-2012
4712,1991,2n Cycle,Together,20193.0,0,0,28-11-2012
1170,1975,Graduation,Married,27573.0,1,0,25-03-2013
6347,1979,Basic,Single,15862.0,1,0,27-06-2013
4065,1976,PhD,Married,49544.0,1,0,12-02-2013
8230,1980,Graduation,Married,33228.0,1,0,23-01-2014
1215,1978,Graduation,Together,70440.0,0,0,08-10-2013
5939,1971,Graduation,Together,38232.0,1,1,17-01-2014
2156,1955,PhD,Married,22554.0,1,1,03-11-2012
7788,1983,PhD,Married,23536.0,1,0,04-06-2014
10323,1952,Graduation,Married,49413.0,0,1,25-10-2013
7947,1969,Graduation,Married,42231.0,1,1,25-03-2014
1891,1980,Master,Divorced,78789.0,0,0,08-08-2012
2570,1968,Graduation,Together,56534.0,0,1,23-07-2013
9256,1971,Graduation,Single,58350.0,0,1,04-01-2013
295,1989,Graduation,Single,81217.0,0,0,19-07-2013
7397,1951,Graduation,Single,49090.0,0,1,19-07-2013
6349,1987,Master,Divorced,61787.0,0,0,06-07-2013
10790,1985,PhD,Married,18169.0,1,0,19-02-2013
10398,1981,2n Cycle,Single,24336.0,1,0,27-08-2012
2431,1990,Graduation,Married,18222.0,0,0,31-12-2012
550,1952,Graduation,Divorced,62335.0,0,1,23-05-2013
1890,1971,2n Cycle,Together,42033.0,1,1,19-09-2012
10742,1983,PhD,Married,86580.0,0,0,27-02-2013
10356,1957,PhD,Divorced,41437.0,1,1,22-09-2012
4676,1951,Master,Widow,73705.0,0,2,05-03-2014
8852,1976,Graduation,Married,61064.0,0,1,31-08-2012
3565,1955,Master,Married,38452.0,1,1,30-03-2014
5294,1989,Graduation,Single,18358.0,1,0,20-11-2013
1958,1973,PhD,Together,55012.0,0,1,21-03-2014
7349,1973,Basic,Together,9722.0,1,0,02-10-2012
8799,1984,PhD,Married,38175.0,1,0,23-09-2013
1351,1956,Master,Together,58656.0,0,1,20-09-2012
1045,1965,Graduation,Together,52117.0,0,1,16-08-2012
7732,1978,Graduation,Married,64813.0,1,0,02-01-2014
8070,1973,PhD,Married,54222.0,0,1,01-03-2014
477,1986,Graduation,Married,83512.0,0,0,17-06-2014
7832,1959,Master,Married,77520.0,0,1,28-08-2013
2202,1978,Graduation,Together,41154.0,0,1,09-04-2013
7396,1966,Graduation,Married,80398.0,0,0,10-11-2012
4055,1992,Basic,Single,18746.0,1,0,29-05-2014
10340,1984,Graduation,Together,35196.0,1,0,13-11-2012
10091,1956,Graduation,Single,60230.0,0,1,20-05-2013
7629,1977,Graduation,Married,22108.0,1,1,08-05-2014
10640,1974,Graduation,Together,44392.0,1,1,05-09-2013
3498,1976,PhD,Married,55424.0,0,1,25-11-2012
6742,1979,Graduation,Married,17688.0,1,0,13-01-2013
1172,1983,PhD,Married,92491.0,0,0,01-05-2013
569,1991,Graduation,Single,90273.0,0,0,14-12-2013
4686,1962,PhD,Widow,82571.0,0,0,02-04-2014
1381,1982,PhD,Single,38513.0,1,0,28-01-2014
2634,1979,Master,Single,16653.0,1,0,18-04-2014
10905,1955,Graduation,Together,42586.0,1,1,29-10-2012
1744,1965,Basic,Single,23529.0,0,1,07-01-2013
1000,1961,Master,Together,74881.0,1,1,08-03-2013
3828,1951,Graduation,Married,71107.0,0,1,17-02-2013
8605,1964,PhD,Together,46910.0,1,1,23-03-2014
10304,1959,Graduation,Married,18690.0,0,0,28-12-2012
4351,1955,Graduation,Divorced,37244.0,1,1,27-04-2013
10129,1966,Graduation,Together,82427.0,0,0,12-03-2014
2499,1958,2n Cycle,Single,75342.0,0,1,06-05-2013
10092,1954,Graduation,Divorced,70044.0,0,1,18-02-2013
7500,1967,Graduation,Single,79146.0,1,1,24-04-2014
5796,1963,Graduation,Married,77437.0,0,0,26-11-2013
10556,1959,Graduation,Married,54984.0,0,1,24-05-2014
1064,1971,PhD,Married,42403.0,1,0,11-12-2013
48,1964,Graduation,Together,55761.0,0,1,24-04-2014
7610,1983,Graduation,Together,37292.0,1,0,18-04-2013
263,1945,PhD,Single,45576.0,0,0,28-05-2014
10814,1947,Graduation,Together,70321.0,0,0,16-01-2013
9710,1969,PhD,Divorced,58086.0,0,1,20-01-2013
9292,1952,Graduation,Married,81795.0,0,0,26-10-2012
10250,1947,Basic,Together,28389.0,0,0,20-11-2012
7881,1946,Master,Married,66835.0,0,0,28-09-2013
5847,1969,Graduation,Divorced,69901.0,0,1,29-05-2013
737,1949,PhD,Married,80360.0,0,0,03-03-2013
3571,1961,PhD,Together,63342.0,0,1,16-10-2012
7807,1974,Graduation,Married,44989.0,0,1,12-09-2012
3878,1980,2n Cycle,Single,31859.0,1,0,27-02-2014
5092,1949,PhD,Widow,51569.0,0,1,12-02-2013
2154,1971,Graduation,Widow,30372.0,1,1,25-12-2012
5394,1979,Basic,Single,16014.0,1,1,17-03-2013
3798,1968,Graduation,Married,41120.0,1,1,06-11-2013
3524,1971,Master,Single,39763.0,1,0,04-08-2013
5247,1955,PhD,Married,38725.0,1,1,10-05-2014
5883,1972,Graduation,Married,77981.0,1,0,26-05-2013
2118,1964,2n Cycle,Married,62905.0,0,1,10-09-2013
8812,1979,2n Cycle,Divorced,13533.0,1,0,10-03-2013
6616,1975,Graduation,Together,59481.0,0,1,23-10-2013
2797,1977,Graduation,Married,72117.0,0,1,20-08-2013
4328,1986,2n Cycle,Married,21955.0,1,0,07-09-2013
9167,1956,Graduation,Married,67131.0,0,1,26-03-2013
10560,1980,PhD,Single,36802.0,1,0,16-06-2014
2631,1982,Graduation,Together,71853.0,0,0,08-05-2013
8312,1961,Basic,Married,28249.0,0,0,15-06-2014
5534,1975,Master,Married,47808.0,0,1,20-10-2013
5093,1974,PhD,Divorced,25509.0,1,0,18-09-2012
7592,1946,PhD,Married,51012.0,0,0,18-04-2013
8895,1985,Graduation,Single,70596.0,0,0,05-10-2012
8584,1952,PhD,Together,85431.0,0,0,08-06-2013
2694,1967,Graduation,Married,42664.0,0,1,18-03-2014
8910,1955,Graduation,Together,42586.0,1,1,29-10-2012
7433,1985,Graduation,Single,29760.0,1,0,29-08-2012
164,1977,PhD,Married,28973.0,0,0,13-10-2012
10477,1973,PhD,Together,39435.0,1,0,06-08-2013
2681,1984,2n Cycle,Married,65370.0,0,0,01-08-2013
5150,1979,Basic,Single,20194.0,1,0,17-12-2012
5283,1976,PhD,Single,42473.0,1,1,17-02-2014
9645,1968,Graduation,Married,64590.0,0,0,14-10-2012
10678,1959,Graduation,Together,71232.0,0,1,28-11-2013
7261,1971,Graduation,Together,34600.0,1,1,01-01-2013
9648,1967,Graduation,Single,46904.0,1,1,03-11-2012
2870,1973,Graduation,Married,49094.0,0,1,21-09-2012
8008,1983,Graduation,Together,36075.0,1,0,09-12-2013
1513,1979,2n Cycle,Together,60839.0,1,1,28-08-2012
6173,1979,Graduation,Together,77298.0,0,1,02-11-2013
1419,1950,Graduation,Together,34026.0,1,1,05-08-2013
9150,1963,PhD,Single,48918.0,1,1,12-04-2014
7960,1962,2n Cycle,Together,82122.0,0,0,15-08-2013
1250,1976,Graduation,Single,37697.0,1,0,07-02-2014
9905,1952,Graduation,Together,34074.0,1,1,13-07-2013
10691,1960,Master,Married,28520.0,1,1,14-06-2013
7002,1955,Graduation,Single,62535.0,0,1,03-10-2013
2952,1977,Master,Single,36273.0,1,0,16-04-2014
8439,1964,Graduation,Together,63404.0,0,2,06-06-2014
762,1981,2n Cycle,Together,75774.0,1,0,02-05-2014
2831,1976,Graduation,Together,78416.0,0,1,27-06-2014
6977,1974,Graduation,Together,75702.0,0,1,14-10-2012
6289,1951,Master,Together,59385.0,1,1,28-04-2013
4168,1966,Graduation,Single,37070.0,1,1,20-03-2013
8397,1951,Graduation,Married,44689.0,1,1,10-01-2014
9284,1958,Graduation,Together,53977.0,0,1,08-06-2013
6237,1966,PhD,Single,7144.0,0,2,07-12-2013
3130,1964,Graduation,Single,18701.0,1,1,04-06-2013
1619,1956,Graduation,Married,90369.0,0,0,28-04-2014
1990,1974,PhD,Single,63159.0,0,0,05-11-2012
5513,1966,Graduation,Together,37758.0,1,1,04-10-2012
269,1963,PhD,Single,46757.0,0,1,16-11-2012
8093,1969,Master,Married,79734.0,0,0,28-06-2014
10513,1992,Graduation,Together,63207.0,0,0,20-01-2013
10177,1954,Graduation,Divorced,72071.0,0,1,14-02-2013
2549,1983,PhD,Together,21840.0,1,0,21-07-2013
5782,1982,2n Cycle,Together,58582.0,0,1,28-09-2013
10057,1951,Graduation,Single,72282.0,0,0,19-07-2013
10307,1956,Graduation,Married,50387.0,0,2,31-08-2013
8566,1961,PhD,Together,32583.0,1,1,15-06-2014
2415,1962,Graduation,Together,62568.0,0,1,07-04-2014
5684,1971,Master,Divorced,44635.0,1,1,11-10-2013
8334,1971,Master,Single,33316.0,1,1,04-10-2013
9166,1968,Graduation,Married,63967.0,0,1,09-08-2013
1440,1978,2n Cycle,Together,52513.0,0,0,04-09-2012
78,1969,Graduation,Married,25293.0,1,0,15-09-2013
5441,1965,PhD,Widow,54111.0,0,1,25-08-2013
5302,1986,Graduation,Together,78394.0,0,0,15-02-2013
4687,1958,Master,Married,80739.0,0,0,23-05-2013
1087,1975,Master,Together,22669.0,1,0,22-05-2013
6859,1987,Graduation,Single,29236.0,1,0,08-10-2013
9860,1959,Graduation,Together,44911.0,0,1,15-03-2013
7129,1962,PhD,Married,54693.0,0,1,17-02-2013
5866,1974,Graduation,Together,48186.0,1,0,20-03-2014
10521,1977,Graduation,Married,54809.0,1,1,11-09-2013
7393,1978,Graduation,Together,41580.0,1,1,10-12-2012
7849,1970,PhD,Married,80336.0,0,0,09-09-2013
332,1957,Graduation,Married,47743.0,0,1,22-03-2013
9847,1955,2n Cycle,Married,62972.0,0,1,03-08-2012
531,1954,PhD,Divorced,57333.0,0,1,22-09-2012
9576,1982,PhD,Together,32313.0,1,0,11-02-2013
6906,1953,Master,Widow,84953.0,0,0,03-06-2013
7419,1968,Master,Divorced,27071.0,1,0,23-04-2014
3170,1957,Master,Together,68148.0,0,0,31-08-2013
8527,1965,Master,Together,65735.0,1,1,07-12-2013
7872,1975,PhD,Married,86836.0,0,0,12-09-2012
9931,1963,PhD,Married,4023.0,1,1,23-06-2014
10595,1990,Graduation,Married,30093.0,0,0,08-07-2013
4609,1966,PhD,Married,57705.0,0,1,11-01-2014
5010,1988,Graduation,Single,25008.0,1,0,02-02-2014
4427,1995,2n Cycle,Single,83257.0,0,0,18-09-2012
11148,1975,Graduation,Together,22280.0,1,0,19-05-2013
1168,1978,PhD,Married,72159.0,0,0,29-10-2012
9595,1961,Graduation,Together,64260.0,0,0,11-01-2013
10163,1984,PhD,Single,82733.0,0,0,10-09-2013
2886,1971,Master,Divorced,74290.0,0,1,12-08-2013
6710,1951,Master,Single,58217.0,2,1,17-11-2012
5316,1976,Master,Together,21024.0,0,0,04-07-2013
9029,1972,PhD,Married,70116.0,0,0,26-01-2013
521,1985,Graduation,Together,54006.0,1,0,18-09-2012
1459,1966,PhD,Married,69063.0,0,1,07-11-2012
10241,1975,2n Cycle,Divorced,11448.0,0,0,15-12-2013
1630,1979,Graduation,Single,61825.0,0,1,07-08-2013
3254,1971,Graduation,Married,70886.0,1,0,14-10-2013
9064,1982,Graduation,Married,69109.0,0,0,09-11-2012
3678,1973,Graduation,Widow,60208.0,1,1,07-10-2012
4227,1968,Master,Together,32889.0,1,1,06-09-2013
9467,1984,Graduation,Single,34738.0,1,0,11-05-2014
8486,1971,Master,Together,30538.0,1,0,01-10-2012
2186,1977,2n Cycle,Together,82326.0,0,0,10-03-2014
3286,1967,PhD,Divorced,26642.0,1,0,01-03-2014
8602,1964,Graduation,Divorced,69932.0,0,1,12-06-2013
3722,1972,Graduation,Single,44503.0,1,1,16-04-2014
6715,1948,PhD,Single,60200.0,0,1,02-01-2013
4796,1952,Graduation,Divorced,49638.0,0,1,19-04-2014
